2025-05-04 17:23:27 - INFO - [SETUP] Connected to 127.0.0.1:50000 with response: 
2025-05-04 17:23:27 - INFO - [SETUP] Connected to 127.0.0.1:50001 with response: 
2025-05-04 17:23:27 - INFO - [SETUP] Connected to 127.0.0.1:50002 with response: 
2025-05-04 17:23:27 - INFO - [SETUP] Connected to 127.0.0.1:50003 with response: 
2025-05-04 17:23:27 - INFO - [SETUP] Server started on port 50004
2025-05-04 17:23:27 - INFO - [RAFT] Received VoteRequest: term=-1, candidate_id=0, last_log_index=0, last_log_term=0
2025-05-04 17:23:27 - INFO - [RAFT] Received VoteRequest: term=-1, candidate_id=0, last_log_index=0, last_log_term=0
2025-05-04 17:23:27 - INFO - [RAFT] Received VoteRequest: term=-1, candidate_id=0, last_log_index=0, last_log_term=0
2025-05-04 17:23:27 - INFO - [RAFT] Received VoteRequest: term=-1, candidate_id=0, last_log_index=0, last_log_term=0
2025-05-04 17:23:27 - INFO - [RAFT] No leader. Becoming candidate for term 1.
2025-05-04 17:23:28 - INFO - [RAFT] Server 4 election timeout as candidate. Starting new election for term 1.
2025-05-04 17:23:28 - INFO - [RAFT] Sent vote request to 127.0.0.1:50000 with response: 
2025-05-04 17:23:28 - INFO - [RAFT] Sent vote request to 127.0.0.1:50001 with response: 
2025-05-04 17:23:28 - INFO - [RAFT] Sent vote request to 127.0.0.1:50002 with response: 
2025-05-04 17:23:28 - INFO - [RAFT] Sent vote request to 127.0.0.1:50003 with response: 
2025-05-04 17:23:28 - INFO - [RAFT] Server 4 did not win election for term 1.
2025-05-04 17:23:28 - INFO - [RAFT] Received VoteRequest: term=1, candidate_id=0, last_log_index=-1, last_log_term=0
2025-05-04 17:23:28 - INFO - [RAFT] Received VoteRequest: term=1, candidate_id=1, last_log_index=-1, last_log_term=0
2025-05-04 17:26:24 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=27, term_of_recent_log=1, leader_commit=27
2025-05-04 17:26:24 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=27, term_of_recent_log=1, leader_commit=27
2025-05-04 17:26:24 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=27, term_of_recent_log=1, leader_commit=27
2025-05-04 17:26:24 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=27
2025-05-04 17:26:24 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:24 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:25 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:25 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:25 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:25 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:25 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:25 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:25 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:25 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:25 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:26 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:26 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:26 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:26 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:26 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=29, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:26 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=31, term_of_recent_log=1, leader_commit=29
2025-05-04 17:26:26 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=31, term_of_recent_log=1, leader_commit=31
2025-05-04 17:26:26 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=31, term_of_recent_log=1, leader_commit=31
2025-05-04 17:26:26 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=31, term_of_recent_log=1, leader_commit=31
2025-05-04 17:26:27 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=31, term_of_recent_log=1, leader_commit=31
2025-05-04 17:26:27 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=31
2025-05-04 17:26:27 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:27 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:27 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:27 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:27 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:27 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:27 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:28 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:28 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:28 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:28 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:28 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:28 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:28 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:28 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:29 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:29 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:29 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:29 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:29 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:29 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:29 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:29 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:29 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:30 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:30 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:30 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:30 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:30 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:30 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:30 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:30 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:30 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:31 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:31 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:31 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=32, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:31 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=32
2025-05-04 17:26:31 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:31 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:31 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:31 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:31 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:32 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:32 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:32 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:32 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:32 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:32 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:32 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:32 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:32 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:33 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:33 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:33 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:33 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:33 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:33 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:33 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:33 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:33 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:34 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:34 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:34 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:34 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:34 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:34 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:34 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:34 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:34 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:35 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:35 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:35 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:35 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:35 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:35 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:35 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:35 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:35 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:36 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:36 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:36 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:36 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:36 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:36 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:36 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:36 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:36 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:37 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:37 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:37 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:37 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:37 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:37 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:37 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:37 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:37 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:38 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:38 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:38 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:38 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:38 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:38 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:38 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:38 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:38 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:39 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:39 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:39 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:39 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:39 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:39 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:39 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:39 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:39 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:40 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:40 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:40 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:40 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:40 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:40 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:40 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
2025-05-04 17:26:40 - INFO - [RAFT] Received AppendEntriesRequest: term=1, leader_address=127.0.0.1:50001, most_recent_log_idx=33, term_of_recent_log=1, leader_commit=33
